Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,"MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (200,ma,0)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)",RSI ‌rsi‌ (14),Day,Month,Dt,Year,Time,OpenClose,HighLow
Tue Oct 11 2022 12:05:00 GMT+0530 (India Standard Time),17205.95,17211.0,17201.35,17210.65,0.02,0.02,0,17186.11,17224.48,17151.97,64.46,Tue,Oct,11,2022,12:05:00,0.0273,-0.0561
Tue Oct 11 2022 12:10:00 GMT+0530 (India Standard Time),17210.6,17213.35,17197.25,17201.35,-0.05,-0.05,0,17186.53,17223.72,17157.29,59.36,Tue,Oct,11,2022,12:10:00,-0.0538,-0.0936
Tue Oct 11 2022 12:15:00 GMT+0530 (India Standard Time),17202.55,17208.6,17200.6,17201.7,0.0,0.0,0,17186.9,17222.97,17157.29,59.49,Tue,Oct,11,2022,12:15:00,-0.0049,-0.0465
Tue Oct 11 2022 12:20:00 GMT+0530 (India Standard Time),17201.8,17202.45,17173.75,17177.1,-0.14,-0.14,0,17186.49,17222.09,17157.29,47.89,Tue,Oct,11,2022,12:20:00,-0.1438,-0.1671
Tue Oct 11 2022 12:25:00 GMT+0530 (India Standard Time),17176.95,17178.25,17150.4,17150.75,-0.15,-0.15,0,17185.23,17221.15,17157.29,39.1,Tue,Oct,11,2022,12:25:00,-0.1528,-0.1624
Tue Oct 11 2022 12:30:00 GMT+0530 (India Standard Time),17149.95,17152.85,17126.65,17138.35,-0.07,-0.07,0,17183.65,17220.13,17205.56,35.77,Tue,Oct,11,2022,12:30:00,-0.0677,-0.153
Tue Oct 11 2022 12:35:00 GMT+0530 (India Standard Time),17139.55,17139.9,17115.7,17125.6,-0.07,-0.07,0,17182.22,17219.05,17194.29,32.69,Tue,Oct,11,2022,12:35:00,-0.0815,-0.1414
Tue Oct 11 2022 12:40:00 GMT+0530 (India Standard Time),17126.1,17127.9,17103.95,17113.1,-0.07,-0.07,0,17180.02,17217.87,17182.33,29.96,Tue,Oct,11,2022,12:40:00,-0.076,-0.14
Tue Oct 11 2022 12:45:00 GMT+0530 (India Standard Time),17113.0,17136.5,17106.4,17135.05,0.13,0.13,0,17177.95,17216.76,17170.55,39.5,Tue,Oct,11,2022,12:45:00,0.1287,-0.176
Tue Oct 11 2022 12:50:00 GMT+0530 (India Standard Time),17134.8,17137.1,17124.3,17128.2,-0.04,-0.04,0,17175.87,17215.61,17170.55,37.77,Tue,Oct,11,2022,12:50:00,-0.0385,-0.0747
Tue Oct 11 2022 12:55:00 GMT+0530 (India Standard Time),17127.25,17161.3,17127.25,17159.8,0.18,0.18,0,17174.61,17214.66,17170.55,48.89,Tue,Oct,11,2022,12:55:00,0.1897,-0.1988
Tue Oct 11 2022 13:00:00 GMT+0530 (India Standard Time),17158.95,17165.15,17140.45,17140.95,-0.11,-0.11,0,17172.83,17213.73,17170.55,43.85,Tue,Oct,11,2022,13:00:00,-0.105,-0.1441
Tue Oct 11 2022 13:05:00 GMT+0530 (India Standard Time),17141.45,17153.45,17140.15,17143.35,0.01,0.01,0,17170.64,17212.79,17170.55,44.64,Tue,Oct,11,2022,13:05:00,0.0111,-0.0776
Tue Oct 11 2022 13:10:00 GMT+0530 (India Standard Time),17143.35,17146.05,17119.2,17124.65,-0.11,-0.11,0,17168.26,17211.77,17170.55,39.97,Tue,Oct,11,2022,13:10:00,-0.1092,-0.1568
Tue Oct 11 2022 13:15:00 GMT+0530 (India Standard Time),17123.95,17131.0,17116.25,17125.35,0.0,0.0,0,17165.87,17210.77,17170.55,40.22,Tue,Oct,11,2022,13:15:00,0.0082,-0.0862
Tue Oct 11 2022 13:20:00 GMT+0530 (India Standard Time),17125.45,17127.75,17109.05,17123.5,-0.01,-0.01,0,17163.29,17209.8,17170.55,39.75,Tue,Oct,11,2022,13:20:00,-0.0114,-0.1093
Tue Oct 11 2022 13:25:00 GMT+0530 (India Standard Time),17123.5,17123.5,17105.4,17121.3,-0.01,-0.01,0,17162.01,17208.84,17170.55,39.15,Tue,Oct,11,2022,13:25:00,-0.0128,-0.1058
Tue Oct 11 2022 13:30:00 GMT+0530 (India Standard Time),17121.5,17130.6,17102.55,17125.3,0.02,0.02,0,17160.72,17208.02,17170.55,40.88,Tue,Oct,11,2022,13:30:00,0.0222,-0.164
Tue Oct 11 2022 13:35:00 GMT+0530 (India Standard Time),17124.85,17130.8,17112.65,17129.3,0.02,0.02,0,17159.48,17207.33,17170.55,42.63,Tue,Oct,11,2022,13:35:00,0.026,-0.1061
Tue Oct 11 2022 13:40:00 GMT+0530 (India Standard Time),17129.7,17143.35,17128.9,17132.75,0.02,0.02,0,17158.46,17206.71,17170.55,44.16,Tue,Oct,11,2022,13:40:00,0.0178,-0.0844
Tue Oct 11 2022 13:45:00 GMT+0530 (India Standard Time),17131.15,17139.95,17120.5,17132.0,0.0,0.0,0,17157.39,17206.08,17170.55,43.89,Tue,Oct,11,2022,13:45:00,0.005,-0.1136
Tue Oct 11 2022 13:50:00 GMT+0530 (India Standard Time),17131.65,17141.25,17118.55,17121.05,-0.06,-0.06,0,17156.07,17205.4,17170.55,39.97,Tue,Oct,11,2022,13:50:00,-0.0619,-0.1326
Tue Oct 11 2022 13:55:00 GMT+0530 (India Standard Time),17120.9,17127.65,17115.15,17121.05,0.0,0.0,0,17154.89,17204.6,17170.55,39.97,Tue,Oct,11,2022,13:55:00,0.0009,-0.073
Tue Oct 11 2022 14:00:00 GMT+0530 (India Standard Time),17121.75,17123.4,17107.2,17111.9,-0.05,-0.05,0,17154.01,17203.65,17170.55,36.79,Tue,Oct,11,2022,14:00:00,-0.0576,-0.0947
Tue Oct 11 2022 14:05:00 GMT+0530 (India Standard Time),17111.65,17118.85,17106.0,17118.8,0.04,0.04,0,17153.35,17202.62,17170.3,40.63,Tue,Oct,11,2022,14:05:00,0.0418,-0.0751
Tue Oct 11 2022 14:10:00 GMT+0530 (India Standard Time),17119.6,17137.15,17107.5,17135.35,0.1,0.1,0,17152.79,17201.74,17170.3,48.68,Tue,Oct,11,2022,14:10:00,0.0919,-0.1733
Tue Oct 11 2022 14:15:00 GMT+0530 (India Standard Time),17134.8,17140.75,17125.6,17128.35,-0.04,-0.04,0,17152.11,17200.83,17170.3,45.85,Tue,Oct,11,2022,14:15:00,-0.0377,-0.0885
Tue Oct 11 2022 14:20:00 GMT+0530 (India Standard Time),17128.1,17134.2,17106.4,17106.95,-0.12,-0.12,0,17150.75,17199.91,17170.3,38.48,Tue,Oct,11,2022,14:20:00,-0.1236,-0.1625
Tue Oct 11 2022 14:25:00 GMT+0530 (India Standard Time),17106.25,17111.55,17083.0,17088.1,-0.11,-0.11,0,17148.97,17198.91,17166.46,33.39,Tue,Oct,11,2022,14:25:00,-0.1062,-0.1671
Tue Oct 11 2022 14:30:00 GMT+0530 (India Standard Time),17087.85,17094.1,17079.0,17086.25,-0.01,-0.01,0,17147.55,17197.95,17148.85,32.93,Tue,Oct,11,2022,14:30:00,-0.0094,-0.0884
Tue Oct 11 2022 14:35:00 GMT+0530 (India Standard Time),17087.2,17088.4,17070.85,17082.15,-0.02,-0.02,0,17146.5,17196.99,17146.27,31.88,Tue,Oct,11,2022,14:35:00,-0.0296,-0.1028
Tue Oct 11 2022 14:40:00 GMT+0530 (India Standard Time),17080.8,17088.05,17077.15,17084.2,0.01,0.01,0,17145.65,17196.09,17141.82,33.03,Tue,Oct,11,2022,14:40:00,0.0199,-0.0638
Tue Oct 11 2022 14:45:00 GMT+0530 (India Standard Time),17084.15,17092.4,17076.85,17085.7,0.01,0.01,0,17144.33,17195.2,17141.82,33.91,Tue,Oct,11,2022,14:45:00,0.0091,-0.0911
Tue Oct 11 2022 14:50:00 GMT+0530 (India Standard Time),17084.6,17086.85,17040.6,17040.6,-0.26,-0.26,0,17141.84,17194.02,17141.82,23.8,Tue,Oct,11,2022,14:50:00,-0.2582,-0.2714
Tue Oct 11 2022 14:55:00 GMT+0530 (India Standard Time),17040.4,17040.4,17020.55,17021.1,-0.11,-0.11,0,17138.85,17192.83,17102.28,20.9,Tue,Oct,11,2022,14:55:00,-0.1134,-0.1166
Tue Oct 11 2022 15:00:00 GMT+0530 (India Standard Time),17020.85,17021.65,16993.75,16996.95,-0.14,-0.14,0,17135.65,17191.47,17082.7,17.98,Tue,Oct,11,2022,15:00:00,-0.1406,-0.1642
Tue Oct 11 2022 15:05:00 GMT+0530 (India Standard Time),16996.95,17017.5,16991.9,17007.3,0.06,0.06,0,17132.81,17190.23,17059.61,22.95,Tue,Oct,11,2022,15:05:00,0.0609,-0.1507
Tue Oct 11 2022 15:10:00 GMT+0530 (India Standard Time),17008.0,17016.5,16980.45,16980.45,-0.16,-0.16,0,17129.42,17188.85,17059.61,19.63,Tue,Oct,11,2022,15:10:00,-0.1622,-0.2123
Tue Oct 11 2022 15:15:00 GMT+0530 (India Standard Time),16982.4,16983.65,16966.9,16972.2,-0.05,-0.05,0,17125.83,17187.39,17045.91,18.73,Tue,Oct,11,2022,15:15:00,-0.0601,-0.0987
Tue Oct 11 2022 15:20:00 GMT+0530 (India Standard Time),16972.4,16973.4,16954.6,16956.1,-0.09,-0.09,0,17121.94,17185.84,17036.94,17.09,Tue,Oct,11,2022,15:20:00,-0.0961,-0.1109
Tue Oct 11 2022 15:25:00 GMT+0530 (India Standard Time),16956.0,16965.65,16950.65,16964.15,0.05,0.05,0,17118.2,17184.29,17020.44,20.83,Tue,Oct,11,2022,15:25:00,0.048,-0.0885
Wed Oct 12 2022 09:15:00 GMT+0530 (India Standard Time),17025.55,17034.2,16997.35,17011.85,0.28,0.28,0,17115.13,17183.07,17020.44,38.51,Wed,Oct,12,2022,09:15:00,-0.0805,-0.2168
Wed Oct 12 2022 09:20:00 GMT+0530 (India Standard Time),17012.4,17026.35,16978.05,17021.95,0.06,0.06,0,17112.02,17181.91,17020.44,41.5,Wed,Oct,12,2022,09:20:00,0.0561,-0.2845
Wed Oct 12 2022 09:25:00 GMT+0530 (India Standard Time),17021.75,17052.3,17021.75,17052.25,0.18,0.18,0,17109.42,17180.91,16947.99,49.42,Wed,Oct,12,2022,09:25:00,0.1789,-0.1795
Wed Oct 12 2022 09:30:00 GMT+0530 (India Standard Time),17052.25,17063.65,17033.2,17055.5,0.02,0.02,0,17107.09,17179.86,16977.45,50.2,Wed,Oct,12,2022,09:30:00,0.0191,-0.1788
Wed Oct 12 2022 09:35:00 GMT+0530 (India Standard Time),17056.3,17062.4,17043.45,17056.4,0.01,0.01,0,17104.59,17178.85,16979.91,50.42,Wed,Oct,12,2022,09:35:00,0.0006,-0.1112
Wed Oct 12 2022 09:40:00 GMT+0530 (India Standard Time),17056.25,17070.3,17055.6,17063.8,0.04,0.04,0,17102.02,17177.83,16981.71,52.35,Wed,Oct,12,2022,09:40:00,0.0442,-0.0862
Wed Oct 12 2022 09:45:00 GMT+0530 (India Standard Time),17063.65,17067.5,17041.8,17043.7,-0.12,-0.12,0,17099.05,17176.76,16990.56,47.0,Wed,Oct,12,2022,09:45:00,-0.1171,-0.1508
Wed Oct 12 2022 09:50:00 GMT+0530 (India Standard Time),17044.3,17071.2,17044.15,17061.7,0.11,0.11,0,17096.45,17175.84,16990.56,51.76,Wed,Oct,12,2022,09:50:00,0.102,-0.1587
Wed Oct 12 2022 09:55:00 GMT+0530 (India Standard Time),17061.9,17065.05,17051.4,17055.1,-0.04,-0.04,0,17093.42,17174.97,16990.56,49.99,Wed,Oct,12,2022,09:55:00,-0.0399,-0.0801
Wed Oct 12 2022 10:00:00 GMT+0530 (India Standard Time),17056.25,17056.9,17020.8,17025.7,-0.17,-0.17,0,17089.72,17173.98,16990.56,42.94,Wed,Oct,12,2022,10:00:00,-0.1794,-0.2121
Wed Oct 12 2022 10:05:00 GMT+0530 (India Standard Time),17025.5,17025.6,16992.35,16995.2,-0.18,-0.18,0,17085.6,17172.8,16990.56,37.1,Wed,Oct,12,2022,10:05:00,-0.1783,-0.1957
Wed Oct 12 2022 10:10:00 GMT+0530 (India Standard Time),16995.05,17010.55,16990.95,17007.6,0.07,0.07,0,17081.72,17171.64,16990.56,40.63,Wed,Oct,12,2022,10:10:00,0.0738,-0.1154
Wed Oct 12 2022 10:15:00 GMT+0530 (India Standard Time),17006.2,17027.5,16999.8,17019.7,0.07,0.07,0,17078.57,17170.52,16990.56,43.95,Wed,Oct,12,2022,10:15:00,0.0793,-0.1629
Wed Oct 12 2022 10:20:00 GMT+0530 (India Standard Time),17019.75,17041.05,17013.7,17037.95,0.11,0.11,0,17076.31,17169.47,16990.56,48.6,Wed,Oct,12,2022,10:20:00,0.1068,-0.1608
Wed Oct 12 2022 10:25:00 GMT+0530 (India Standard Time),17037.55,17045.9,17029.15,17043.2,0.03,0.03,0,17074.41,17168.38,16990.56,49.89,Wed,Oct,12,2022,10:25:00,0.0332,-0.0984
Wed Oct 12 2022 10:30:00 GMT+0530 (India Standard Time),17043.3,17046.0,17018.25,17019.2,-0.14,-0.14,0,17072.28,17167.16,16990.56,44.41,Wed,Oct,12,2022,10:30:00,-0.1416,-0.1631
Wed Oct 12 2022 10:35:00 GMT+0530 (India Standard Time),17018.9,17019.45,17002.15,17006.55,-0.07,-0.07,0,17070.15,17165.8,16990.56,41.8,Wed,Oct,12,2022,10:35:00,-0.0726,-0.1018
Wed Oct 12 2022 10:40:00 GMT+0530 (India Standard Time),17006.45,17017.35,17004.25,17008.2,0.01,0.01,0,17067.61,17164.45,16990.56,42.27,Wed,Oct,12,2022,10:40:00,0.0103,-0.077
Wed Oct 12 2022 10:45:00 GMT+0530 (India Standard Time),17007.4,17007.6,16972.45,16972.45,-0.21,-0.21,0,17064.5,17162.92,16990.56,35.5,Wed,Oct,12,2022,10:45:00,-0.2059,-0.2071
Wed Oct 12 2022 10:50:00 GMT+0530 (India Standard Time),16971.85,16974.1,16962.1,16963.35,-0.05,-0.05,0,17060.57,17161.4,17045.91,34.0,Wed,Oct,12,2022,10:50:00,-0.0501,-0.0707
Wed Oct 12 2022 10:55:00 GMT+0530 (India Standard Time),16963.05,16978.25,16960.5,16971.15,0.05,0.05,0,17057.17,17159.91,17035.02,36.47,Wed,Oct,12,2022,10:55:00,0.0477,-0.1047
Wed Oct 12 2022 11:00:00 GMT+0530 (India Standard Time),16971.0,16988.3,16964.5,16984.95,0.08,0.08,0,17054.01,17158.45,17035.02,40.7,Wed,Oct,12,2022,11:00:00,0.0821,-0.1403
Wed Oct 12 2022 11:05:00 GMT+0530 (India Standard Time),16985.8,16993.1,16974.95,16974.95,-0.06,-0.06,0,17051.01,17157.0,17035.02,38.69,Wed,Oct,12,2022,11:05:00,-0.0639,-0.1069
Wed Oct 12 2022 11:10:00 GMT+0530 (India Standard Time),16975.7,16994.85,16968.65,16994.85,0.12,0.12,0,17048.4,17155.66,17035.02,44.55,Wed,Oct,12,2022,11:10:00,0.1127,-0.1544
Wed Oct 12 2022 11:15:00 GMT+0530 (India Standard Time),16995.85,17009.4,16992.45,17007.85,0.08,0.08,0,17046.09,17154.39,17035.02,48.05,Wed,Oct,12,2022,11:15:00,0.0706,-0.0998
Wed Oct 12 2022 11:20:00 GMT+0530 (India Standard Time),17007.65,17022.85,17003.0,17018.5,0.06,0.06,0,17044.03,17153.21,17035.02,50.79,Wed,Oct,12,2022,11:20:00,0.0638,-0.1167
Wed Oct 12 2022 11:25:00 GMT+0530 (India Standard Time),17018.55,17020.1,17010.6,17017.95,0.0,0.0,0,17041.89,17152.0,17035.02,50.64,Wed,Oct,12,2022,11:25:00,-0.0035,-0.0558
Wed Oct 12 2022 11:30:00 GMT+0530 (India Standard Time),17018.65,17029.0,17008.8,17009.4,-0.05,-0.05,0,17039.49,17150.73,17035.02,48.28,Wed,Oct,12,2022,11:30:00,-0.0544,-0.1188
Wed Oct 12 2022 11:35:00 GMT+0530 (India Standard Time),17009.75,17034.1,17008.95,17033.0,0.14,0.14,0,17037.49,17149.51,17035.02,54.58,Wed,Oct,12,2022,11:35:00,0.1365,-0.1479
Wed Oct 12 2022 11:40:00 GMT+0530 (India Standard Time),17034.25,17053.45,17034.25,17052.8,0.12,0.12,0,17035.91,17148.41,17035.02,59.08,Wed,Oct,12,2022,11:40:00,0.1088,-0.1127
Wed Oct 12 2022 11:45:00 GMT+0530 (India Standard Time),17053.2,17059.3,17048.9,17048.9,-0.02,-0.02,0,17034.47,17147.2,16985.87,57.86,Wed,Oct,12,2022,11:45:00,-0.0252,-0.061
Wed Oct 12 2022 11:50:00 GMT+0530 (India Standard Time),17048.45,17050.45,17031.75,17041.95,-0.04,-0.04,0,17032.88,17146.01,16985.87,55.66,Wed,Oct,12,2022,11:50:00,-0.0381,-0.1098
Wed Oct 12 2022 11:55:00 GMT+0530 (India Standard Time),17041.45,17065.25,17041.3,17064.65,0.13,0.13,0,17031.94,17144.92,16985.87,60.89,Wed,Oct,12,2022,11:55:00,0.136,-0.1405
Wed Oct 12 2022 12:00:00 GMT+0530 (India Standard Time),17064.45,17083.3,17062.0,17083.3,0.11,0.11,0,17031.23,17143.88,16999.52,64.59,Wed,Oct,12,2022,12:00:00,0.1103,-0.1248
Wed Oct 12 2022 12:05:00 GMT+0530 (India Standard Time),17082.5,17088.05,17081.35,17084.25,0.01,0.01,0,17030.21,17142.88,17018.22,64.77,Wed,Oct,12,2022,12:05:00,0.0102,-0.0392
Wed Oct 12 2022 12:10:00 GMT+0530 (India Standard Time),17084.95,17101.0,17084.95,17099.65,0.09,0.09,0,17029.63,17141.87,17021.32,67.68,Wed,Oct,12,2022,12:10:00,0.086,-0.0939
Wed Oct 12 2022 12:15:00 GMT+0530 (India Standard Time),17099.65,17103.1,17091.25,17095.35,-0.03,-0.03,0,17029.4,17140.85,17037.32,66.04,Wed,Oct,12,2022,12:15:00,-0.0252,-0.0693
Wed Oct 12 2022 12:20:00 GMT+0530 (India Standard Time),17094.95,17102.6,17090.7,17095.85,0.0,0.0,0,17029.56,17139.85,17037.32,66.14,Wed,Oct,12,2022,12:20:00,0.0053,-0.0696
Wed Oct 12 2022 12:25:00 GMT+0530 (India Standard Time),17095.65,17104.15,17091.65,17104.15,0.05,0.05,0,17029.91,17138.85,17037.32,67.88,Wed,Oct,12,2022,12:25:00,0.0497,-0.0731
Wed Oct 12 2022 12:30:00 GMT+0530 (India Standard Time),17104.05,17105.3,17074.75,17079.05,-0.15,-0.15,0,17029.85,17137.69,17045.37,58.16,Wed,Oct,12,2022,12:30:00,-0.1464,-0.1789
Wed Oct 12 2022 12:35:00 GMT+0530 (India Standard Time),17078.9,17102.5,17075.0,17079.9,0.0,0.01,0,17029.77,17136.57,17045.37,58.38,Wed,Oct,12,2022,12:35:00,0.0059,-0.1611
Wed Oct 12 2022 12:40:00 GMT+0530 (India Standard Time),17080.1,17089.8,17066.2,17071.35,-0.05,-0.05,0,17029.48,17135.29,17045.37,55.27,Wed,Oct,12,2022,12:40:00,-0.0513,-0.1383
Wed Oct 12 2022 12:45:00 GMT+0530 (India Standard Time),17070.9,17076.0,17065.45,17067.3,-0.02,-0.02,0,17030.01,17133.94,17045.37,53.81,Wed,Oct,12,2022,12:45:00,-0.0211,-0.0618
Wed Oct 12 2022 12:50:00 GMT+0530 (India Standard Time),17066.95,17085.65,17065.3,17082.0,0.09,0.09,0,17031.23,17132.74,17045.37,58.14,Wed,Oct,12,2022,12:50:00,0.0881,-0.1192
Wed Oct 12 2022 12:55:00 GMT+0530 (India Standard Time),17084.85,17089.85,17054.05,17058.8,-0.14,-0.14,0,17032.47,17131.47,17045.37,50.15,Wed,Oct,12,2022,12:55:00,-0.1527,-0.2099
Wed Oct 12 2022 13:00:00 GMT+0530 (India Standard Time),17059.35,17063.8,17048.85,17060.15,0.01,0.01,0,17033.52,17130.21,17045.37,50.57,Wed,Oct,12,2022,13:00:00,0.0047,-0.0877
Wed Oct 12 2022 13:05:00 GMT+0530 (India Standard Time),17059.6,17069.25,17050.7,17054.9,-0.03,-0.03,0,17035.01,17128.95,17045.37,48.83,Wed,Oct,12,2022,13:05:00,-0.0276,-0.1088
Wed Oct 12 2022 13:10:00 GMT+0530 (India Standard Time),17054.4,17061.2,17043.55,17048.05,-0.04,-0.04,0,17036.53,17127.64,17045.37,46.57,Wed,Oct,12,2022,13:10:00,-0.0372,-0.1036
Wed Oct 12 2022 13:15:00 GMT+0530 (India Standard Time),17048.0,17067.4,17044.4,17051.95,0.02,0.02,0,17038.45,17126.29,17045.37,48.04,Wed,Oct,12,2022,13:15:00,0.0232,-0.1349
Wed Oct 12 2022 13:20:00 GMT+0530 (India Standard Time),17053.05,17060.55,17050.0,17058.1,0.04,0.04,0,17040.33,17125.0,17045.37,50.37,Wed,Oct,12,2022,13:20:00,0.0296,-0.0619
Wed Oct 12 2022 13:25:00 GMT+0530 (India Standard Time),17057.7,17062.25,17038.0,17039.7,-0.11,-0.11,0,17040.88,17124.72,17045.37,44.02,Wed,Oct,12,2022,13:25:00,-0.1056,-0.1423
Wed Oct 12 2022 13:30:00 GMT+0530 (India Standard Time),17039.8,17064.6,17035.5,17062.8,0.14,0.14,0,17041.7,17124.55,17100.38,52.17,Wed,Oct,12,2022,13:30:00,0.1348,-0.1708
Wed Oct 12 2022 13:35:00 GMT+0530 (India Standard Time),17062.55,17068.85,17056.55,17059.4,-0.02,-0.02,0,17041.84,17124.24,17100.38,50.99,Wed,Oct,12,2022,13:35:00,-0.0185,-0.0721
Wed Oct 12 2022 13:40:00 GMT+0530 (India Standard Time),17059.85,17066.0,17049.6,17050.05,-0.05,-0.05,0,17041.73,17123.96,17100.38,47.8,Wed,Oct,12,2022,13:40:00,-0.0575,-0.0962
Wed Oct 12 2022 13:45:00 GMT+0530 (India Standard Time),17050.2,17068.1,17049.45,17059.3,0.05,0.05,0,17041.79,17123.73,17100.38,51.06,Wed,Oct,12,2022,13:45:00,0.0533,-0.1094
Wed Oct 12 2022 13:50:00 GMT+0530 (India Standard Time),17059.65,17078.0,17058.6,17076.4,0.1,0.1,0,17042.04,17123.57,17100.38,56.48,Wed,Oct,12,2022,13:50:00,0.0981,-0.1137
Wed Oct 12 2022 13:55:00 GMT+0530 (India Standard Time),17076.7,17090.6,17076.7,17085.9,0.06,0.06,0,17042.89,17123.56,17100.38,59.18,Wed,Oct,12,2022,13:55:00,0.0538,-0.0814
Wed Oct 12 2022 14:00:00 GMT+0530 (India Standard Time),17085.7,17102.05,17085.7,17086.15,0.0,0.0,0,17043.38,17123.59,17100.38,59.26,Wed,Oct,12,2022,14:00:00,0.0026,-0.0957
Wed Oct 12 2022 14:05:00 GMT+0530 (India Standard Time),17086.05,17086.05,17077.05,17085.2,-0.01,-0.01,0,17043.98,17123.65,17100.38,58.83,Wed,Oct,12,2022,14:05:00,-0.005,-0.0527
Wed Oct 12 2022 14:10:00 GMT+0530 (India Standard Time),17085.75,17100.25,17085.75,17091.6,0.04,0.04,0,17045.3,17123.69,17100.38,60.86,Wed,Oct,12,2022,14:10:00,0.0342,-0.0849
Wed Oct 12 2022 14:15:00 GMT+0530 (India Standard Time),17094.45,17113.5,17090.3,17102.35,0.06,0.06,0,17047.44,17123.8,17100.38,64.06,Wed,Oct,12,2022,14:15:00,0.0462,-0.1357
Wed Oct 12 2022 14:20:00 GMT+0530 (India Standard Time),17102.85,17108.4,17095.2,17104.8,0.01,0.01,0,17049.39,17123.9,17045.17,64.77,Wed,Oct,12,2022,14:20:00,0.0114,-0.0772
Wed Oct 12 2022 14:25:00 GMT+0530 (India Standard Time),17105.5,17114.0,17086.45,17094.6,-0.06,-0.06,0,17050.88,17123.93,17048.46,59.52,Wed,Oct,12,2022,14:25:00,-0.0638,-0.1612
Wed Oct 12 2022 14:30:00 GMT+0530 (India Standard Time),17094.05,17119.5,17091.7,17113.9,0.11,0.11,0,17052.4,17123.98,17048.46,65.26,Wed,Oct,12,2022,14:30:00,0.116,-0.1627
Wed Oct 12 2022 14:35:00 GMT+0530 (India Standard Time),17113.2,17118.85,17098.45,17105.75,-0.05,-0.05,0,17053.65,17123.97,17055.08,61.31,Wed,Oct,12,2022,14:35:00,-0.0436,-0.1193
Wed Oct 12 2022 14:40:00 GMT+0530 (India Standard Time),17105.95,17125.3,17104.25,17119.2,0.08,0.08,0,17055.65,17124.01,17055.08,65.07,Wed,Oct,12,2022,14:40:00,0.0774,-0.1231
Wed Oct 12 2022 14:45:00 GMT+0530 (India Standard Time),17119.6,17123.5,17110.05,17114.55,-0.03,-0.03,0,17057.81,17124.13,17060.07,62.79,Wed,Oct,12,2022,14:45:00,-0.0295,-0.0786
Wed Oct 12 2022 14:50:00 GMT+0530 (India Standard Time),17113.5,17121.1,17110.1,17116.2,0.01,0.01,0,17059.97,17124.23,17060.07,63.28,Wed,Oct,12,2022,14:50:00,0.0158,-0.0643
Wed Oct 12 2022 14:55:00 GMT+0530 (India Standard Time),17115.8,17124.25,17115.8,17122.65,0.04,0.04,0,17062.98,17124.35,17060.07,65.21,Wed,Oct,12,2022,14:55:00,0.04,-0.0494
Wed Oct 12 2022 15:00:00 GMT+0530 (India Standard Time),17125.25,17125.5,17101.85,17124.7,0.01,0.01,0,17066.2,17124.44,17067.12,65.83,Wed,Oct,12,2022,15:00:00,-0.0032,-0.1383
Wed Oct 12 2022 15:05:00 GMT+0530 (India Standard Time),17125.4,17141.65,17123.8,17132.75,0.05,0.05,0,17069.44,17124.55,17068.44,68.2,Wed,Oct,12,2022,15:05:00,0.0429,-0.1042
Wed Oct 12 2022 15:10:00 GMT+0530 (India Standard Time),17133.05,17134.15,17118.8,17124.85,-0.05,-0.05,0,17072.23,17124.67,17076.62,63.54,Wed,Oct,12,2022,15:10:00,-0.0479,-0.0897
Wed Oct 12 2022 15:15:00 GMT+0530 (India Standard Time),17124.25,17125.5,17115.8,17122.3,-0.01,-0.01,0,17075.18,17124.7,17076.62,62.06,Wed,Oct,12,2022,15:15:00,-0.0114,-0.0567
Wed Oct 12 2022 15:20:00 GMT+0530 (India Standard Time),17122.45,17126.6,17118.9,17125.65,0.02,0.02,0,17077.8,17124.7,17076.62,63.27,Wed,Oct,12,2022,15:20:00,0.0187,-0.045
Wed Oct 12 2022 15:25:00 GMT+0530 (India Standard Time),17126.0,17132.75,17124.5,17129.05,0.02,0.02,0,17080.22,17124.74,17076.62,64.5,Wed,Oct,12,2022,15:25:00,0.0178,-0.0482
Thu Oct 13 2022 09:15:00 GMT+0530 (India Standard Time),17087.35,17111.0,17080.0,17088.3,-0.24,-0.24,0,17081.62,17124.57,17077.49,44.98,Thu,Oct,13,2022,09:15:00,0.0056,-0.1815
Thu Oct 13 2022 09:20:00 GMT+0530 (India Standard Time),17086.0,17102.2,17073.75,17099.0,0.06,0.06,0,17083.24,17124.44,17077.49,49.32,Thu,Oct,13,2022,09:20:00,0.076,-0.1666
Thu Oct 13 2022 09:25:00 GMT+0530 (India Standard Time),17098.2,17103.6,17077.1,17087.6,-0.07,-0.07,0,17084.8,17124.17,17077.49,45.23,Thu,Oct,13,2022,09:25:00,-0.062,-0.1552
Thu Oct 13 2022 09:30:00 GMT+0530 (India Standard Time),17087.8,17102.65,17070.4,17084.7,-0.02,-0.02,0,17085.84,17123.87,17077.49,44.22,Thu,Oct,13,2022,09:30:00,-0.0181,-0.1889
Thu Oct 13 2022 09:35:00 GMT+0530 (India Standard Time),17085.05,17085.05,17065.3,17065.65,-0.11,-0.11,0,17086.09,17123.36,17077.49,38.22,Thu,Oct,13,2022,09:35:00,-0.1137,-0.1157
Thu Oct 13 2022 09:40:00 GMT+0530 (India Standard Time),17064.55,17069.35,17052.6,17062.45,-0.02,-0.02,0,17086.36,17122.83,17125.97,37.3,Thu,Oct,13,2022,09:40:00,-0.0123,-0.0982
